;Date;Start (ET);Visitor/Neutral;PTS;Home/Neutral;PTS;BoxScore;OT;Attend.;Notes;Y-M
14185;Wed, Mar 1, 2017;7:30p;Philadelphia 76ers;98;Miami Heat;125;Box Score;;19,609;;[2017, 3]
14186;Wed, Mar 1, 2017;7:30p;Washington Wizards;105;Toronto Raptors;96;Box Score;;19,8;;[2017, 3]
14187;Wed, Mar 1, 2017;8:00p;Cleveland Cavaliers;99;Boston Celtics;103;Box Score;;18,624;;[2017, 3]
14188;Wed, Mar 1, 2017;8:00p;Denver Nuggets;110;Milwaukee Bucks;98;Box Score;;13,214;;[2017, 3]
14189;Wed, Mar 1, 2017;8:00p;Detroit Pistons;86;New Orleans Pelicans;109;Box Score;;14,406;;[2017, 3]
14190;Wed, Mar 1, 2017;8:30p;Indiana Pacers;99;San Antonio Spurs;100;Box Score;;18,418;;[2017, 3]
14191;Wed, Mar 1, 2017;9:00p;Minnesota Timberwolves;107;Utah Jazz;80;Box Score;;19,127;;[2017, 3]
14192;Wed, Mar 1, 2017;10:30p;Houston Rockets;122;LA Clippers;103;Box Score;;19,06;;[2017, 3]
14193;Wed, Mar 1, 2017;10:30p;Brooklyn Nets;109;Sacramento Kings;100;Box Score;;17,608;;[2017, 3]
14194;Thu, Mar 2, 2017;8:00p;Golden State Warriors;87;Chicago Bulls;94;Box Score;;22,253;;[2017, 3]
14195;Thu, Mar 2, 2017;9:00p;Charlotte Hornets;103;Phoenix Suns;120;Box Score;;16,572;;[2017, 3]
14196;Thu, Mar 2, 2017;10:30p;Oklahoma City Thunder;109;Portland Trail Blazers;114;Box Score;;19,875;;[2017, 3]
14197;Fri, Mar 3, 2017;7:00p;Cleveland Cavaliers;135;Atlanta Hawks;130;Box Score;;18,877;;[2017, 3]
14198;Fri, Mar 3, 2017;7:00p;Miami Heat;99;Orlando Magic;110;Box Score;;17,136;;[2017, 3]
14199;Fri, Mar 3, 2017;7:00p;New York Knicks;102;Philadelphia 76ers;105;Box Score;;18,518;;[2017, 3]
14200;Fri, Mar 3, 2017;7:00p;Toronto Raptors;114;Washington Wizards;106;Box Score;;20,356;;[2017, 3]
14201;Fri, Mar 3, 2017;8:00p;LA Clippers;101;Milwaukee Bucks;112;Box Score;;16,208;;[2017, 3]
14202;Fri, Mar 3, 2017;8:30p;Memphis Grizzlies;100;Dallas Mavericks;104;Box Score;;19,48;;[2017, 3]
14203;Fri, Mar 3, 2017;9:00p;Oklahoma City Thunder;111;Phoenix Suns;118;Box Score;;18,055;;[2017, 3]
14204;Fri, Mar 3, 2017;9:00p;Brooklyn Nets;97;Utah Jazz;112;Box Score;;19,911;;[2017, 3]
14205;Fri, Mar 3, 2017;9:30p;San Antonio Spurs;101;New Orleans Pelicans;98;Box Score;OT;17,669;;[2017, 3]
14206;Fri, Mar 3, 2017;10:30p;Boston Celtics;115;Los Angeles Lakers;95;Box Score;;18,997;;[2017, 3]
14207;Sat, Mar 4, 2017;6:00p;Detroit Pistons;136;Philadelphia 76ers;106;Box Score;;19,523;;[2017, 3]
14208;Sat, Mar 4, 2017;8:00p;Cleveland Cavaliers;92;Miami Heat;120;Box Score;;19,6;;[2017, 3]
14209;Sat, Mar 4, 2017;8:00p;Toronto Raptors;94;Milwaukee Bucks;101;Box Score;;16,775;;[2017, 3]
14210;Sat, Mar 4, 2017;8:30p;LA Clippers;101;Chicago Bulls;91;Box Score;;22,807;;[2017, 3]
14211;Sat, Mar 4, 2017;9:00p;Charlotte Hornets;112;Denver Nuggets;102;Box Score;;14,708;;[2017, 3]
14212;Sat, Mar 4, 2017;9:00p;Memphis Grizzlies;108;Houston Rockets;123;Box Score;;18,055;;[2017, 3]
14213;Sat, Mar 4, 2017;9:00p;Minnesota Timberwolves;90;San Antonio Spurs;97;Box Score;OT;18,418;;[2017, 3]
14214;Sat, Mar 4, 2017;10:00p;Brooklyn Nets;116;Portland Trail Blazers;130;Box Score;;19,638;;[2017, 3]
14215;Sun, Mar 5, 2017;1:00p;Indiana Pacers;97;Atlanta Hawks;96;Box Score;;15,366;;[2017, 3]
14216;Sun, Mar 5, 2017;3:30p;Golden State Warriors;112;New York Knicks;105;Box Score;;19,812;;[2017, 3]
14217;Sun, Mar 5, 2017;5:00p;Boston Celtics;106;Phoenix Suns;109;Box Score;;16,79;;[2017, 3]
14218;Sun, Mar 5, 2017;5:00p;Orlando Magic;114;Washington Wizards;115;Box Score;;19,195;;[2017, 3]
14219;Sun, Mar 5, 2017;6:00p;Utah Jazz;110;Sacramento Kings;109;Box Score;OT;17,608;;[2017, 3]
14220;Sun, Mar 5, 2017;8:30p;Oklahoma City Thunder;89;Dallas Mavericks;104;Box Score;;20,232;;[2017, 3]
14221;Sun, Mar 5, 2017;9:30p;New Orleans Pelicans;105;Los Angeles Lakers;97;Box Score;;18,997;;[2017, 3]
14222;Mon, Mar 6, 2017;7:00p;Miami Heat;106;Cleveland Cavaliers;98;Box Score;;20,562;;[2017, 3]
14223;Mon, Mar 6, 2017;7:00p;New York Knicks;113;Orlando Magic;105;Box Score;;16,046;;[2017, 3]
14224;Mon, Mar 6, 2017;7:00p;Milwaukee Bucks;112;Philadelphia 76ers;98;Box Score;;18,351;;[2017, 3]
14225;Mon, Mar 6, 2017;7:30p;Golden State Warriors;119;Atlanta Hawks;111;Box Score;;18,89;;[2017, 3]
14226;Mon, Mar 6, 2017;7:30p;Chicago Bulls;95;Detroit Pistons;109;Box Score;;16,039;;[2017, 3]
14227;Mon, Mar 6, 2017;8:00p;Indiana Pacers;88;Charlotte Hornets;100;Box Score;;16,387;;[2017, 3]
14228;Mon, Mar 6, 2017;8:00p;Brooklyn Nets;122;Memphis Grizzlies;109;Box Score;;15,505;;[2017, 3]
14229;Mon, Mar 6, 2017;8:30p;Houston Rockets;110;San Antonio Spurs;112;Box Score;;18,418;;[2017, 3]
14230;Mon, Mar 6, 2017;9:00p;Sacramento Kings;96;Denver Nuggets;108;Box Score;;11,614;;[2017, 3]
14231;Mon, Mar 6, 2017;9:00p;New Orleans Pelicans;83;Utah Jazz;88;Box Score;;19,649;;[2017, 3]
14232;Mon, Mar 6, 2017;10:30p;Boston Celtics;102;LA Clippers;116;Box Score;;19,283;;[2017, 3]
14233;Tue, Mar 7, 2017;8:00p;Portland Trail Blazers;126;Oklahoma City Thunder;121;Box Score;;18,203;;[2017, 3]
14234;Tue, Mar 7, 2017;8:30p;Los Angeles Lakers;111;Dallas Mavericks;122;Box Score;;20,484;;[2017, 3]
14235;Tue, Mar 7, 2017;9:00p;Washington Wizards;131;Phoenix Suns;127;Box Score;;16,372;;[2017, 3]
14236;Wed, Mar 8, 2017;7:00p;Chicago Bulls;91;Orlando Magic;98;Box Score;;16,063;;[2017, 3]
14237;Wed, Mar 8, 2017;7:30p;Brooklyn Nets;105;Atlanta Hawks;110;Box Score;;11,931;;[2017, 3]
14238;Wed, Mar 8, 2017;7:30p;Charlotte Hornets;101;Miami Heat;108;Box Score;;19,6;;[2017, 3]
14239;Wed, Mar 8, 2017;8:00p;Utah Jazz;115;Houston Rockets;108;Box Score;;16,23;;[2017, 3]
14240;Wed, Mar 8, 2017;8:00p;Detroit Pistons;98;Indiana Pacers;115;Box Score;;14,353;;[2017, 3]
14241;Wed, Mar 8, 2017;8:00p;New York Knicks;93;Milwaukee Bucks;104;Box Score;;13,767;;[2017, 3]
14242;Wed, Mar 8, 2017;8:00p;LA Clippers;91;Minnesota Timberwolves;107;Box Score;;14,933;;[2017, 3]
14243;Wed, Mar 8, 2017;8:00p;Toronto Raptors;94;New Orleans Pelicans;87;Box Score;;14,543;;[2017, 3]
14244;Wed, Mar 8, 2017;8:30p;Sacramento Kings;104;San Antonio Spurs;114;Box Score;;18,418;;[2017, 3]
14245;Wed, Mar 8, 2017;9:00p;Washington Wizards;123;Denver Nuggets;113;Box Score;;12,323;;[2017, 3]
14246;Wed, Mar 8, 2017;10:30p;Boston Celtics;99;Golden State Warriors;86;Box Score;;19,596;;[2017, 3]
14247;Thu, Mar 9, 2017;7:30p;Cleveland Cavaliers;101;Detroit Pistons;106;Box Score;;19,421;;[2017, 3]
14248;Thu, Mar 9, 2017;8:00p;LA Clippers;114;Memphis Grizzlies;98;Box Score;;16,642;;[2017, 3]
14249;Thu, Mar 9, 2017;8:00p;San Antonio Spurs;92;Oklahoma City Thunder;102;Box Score;;18,203;;[2017, 3]
14250;Thu, Mar 9, 2017;10:00p;Philadelphia 76ers;108;Portland Trail Blazers;114;Box Score;OT;19,24;;[2017, 3]
14251;Thu, Mar 9, 2017;10:30p;Los Angeles Lakers;122;Phoenix Suns;110;Box Score;;17,552;;[2017, 3]
14252;Fri, Mar 10, 2017;7:00p;Orlando Magic;81;Charlotte Hornets;121;Box Score;;17,444;;[2017, 3]
14253;Fri, Mar 10, 2017;8:00p;Toronto Raptors;99;Atlanta Hawks;105;Box Score;;16,078;;[2017, 3]
14254;Fri, Mar 10, 2017;8:00p;Houston Rockets;115;Chicago Bulls;94;Box Score;;21,995;;[2017, 3]
14255;Fri, Mar 10, 2017;8:00p;Indiana Pacers;85;Milwaukee Bucks;99;Box Score;;16,177;;[2017, 3]
14256;Fri, Mar 10, 2017;8:00p;Golden State Warriors;102;Minnesota Timberwolves;103;Box Score;;20,412;;[2017, 3]
14257;Fri, Mar 10, 2017;9:00p;Brooklyn Nets;96;Dallas Mavericks;105;Box Score;;20,022;;[2017, 3]
14258;Fri, Mar 10, 2017;9:00p;Boston Celtics;99;Denver Nuggets;119;Box Score;;17,147;;[2017, 3]
14259;Fri, Mar 10, 2017;10:30p;Washington Wizards;130;Sacramento Kings;122;Box Score;OT;17,608;;[2017, 3]
14260;Sat, Mar 11, 2017;3:00p;Utah Jazz;104;Oklahoma City Thunder;112;Box Score;;18,203;;[2017, 3]
14261;Sat, Mar 11, 2017;3:30p;Philadelphia 76ers;100;LA Clippers;112;Box Score;;19,06;;[2017, 3]
14262;Sat, Mar 11, 2017;5:00p;New York Knicks;92;Detroit Pistons;112;Box Score;;19,607;;[2017, 3]
14263;Sat, Mar 11, 2017;7:00p;New Orleans Pelicans;125;Charlotte Hornets;122;Box Score;OT;18,196;;[2017, 3]
14264;Sat, Mar 11, 2017;7:00p;Cleveland Cavaliers;116;Orlando Magic;104;Box Score;;18,846;;[2017, 3]
14265;Sat, Mar 11, 2017;8:00p;Toronto Raptors;89;Miami Heat;104;Box Score;;19,745;;[2017, 3]
14266;Sat, Mar 11, 2017;8:00p;Minnesota Timberwolves;95;Milwaukee Bucks;102;Box Score;;18,717;;[2017, 3]
14267;Sat, Mar 11, 2017;8:30p;Golden State Warriors;85;San Antonio Spurs;107;Box Score;;18,418;;[2017, 3]
14268;Sat, Mar 11, 2017;9:00p;Phoenix Suns;100;Dallas Mavericks;98;Box Score;;20,324;;[2017, 3]
14269;Sat, Mar 11, 2017;9:00p;Atlanta Hawks;107;Memphis Grizzlies;90;Box Score;;17,523;;[2017, 3]
14270;Sat, Mar 11, 2017;10:00p;Washington Wizards;125;Portland Trail Blazers;124;Box Score;OT;19,482;;[2017, 3]
14271;Sat, Mar 11, 2017;10:30p;Denver Nuggets;105;Sacramento Kings;92;Box Score;;17,608;;[2017, 3]
14272;Sun, Mar 12, 2017;3:30p;Chicago Bulls;80;Boston Celtics;100;Box Score;;18,624;;[2017, 3]
14273;Sun, Mar 12, 2017;6:00p;New York Knicks;112;Brooklyn Nets;120;Box Score;;17,732;;[2017, 3]
14274;Sun, Mar 12, 2017;6:00p;Miami Heat;98;Indiana Pacers;102;Box Score;;17,923;;[2017, 3]
14275;Sun, Mar 12, 2017;9:00p;Cleveland Cavaliers;112;Houston Rockets;117;Box Score;;18,055;;[2017, 3]
14276;Sun, Mar 12, 2017;9:00p;Portland Trail Blazers;110;Phoenix Suns;101;Box Score;;16,664;;[2017, 3]
14277;Sun, Mar 12, 2017;9:30p;Philadelphia 76ers;118;Los Angeles Lakers;116;Box Score;;18,997;;[2017, 3]
14278;Mon, Mar 13, 2017;7:00p;Chicago Bulls;115;Charlotte Hornets;109;Box Score;;16,489;;[2017, 3]
14279;Mon, Mar 13, 2017;7:30p;Dallas Mavericks;78;Toronto Raptors;100;Box Score;;19,8;;[2017, 3]
14280;Mon, Mar 13, 2017;8:00p;Milwaukee Bucks;93;Memphis Grizzlies;113;Box Score;;16,77;;[2017, 3]
14281;Mon, Mar 13, 2017;8:00p;Washington Wizards;104;Minnesota Timberwolves;119;Box Score;;15,747;;[2017, 3]
14282;Mon, Mar 13, 2017;8:00p;Atlanta Hawks;99;San Antonio Spurs;107;Box Score;;18,418;;[2017, 3]
14283;Mon, Mar 13, 2017;9:00p;LA Clippers;108;Utah Jazz;114;Box Score;;19,911;;[2017, 3]
14284;Mon, Mar 13, 2017;10:30p;Los Angeles Lakers;101;Denver Nuggets;129;Box Score;;17,344;;[2017, 3]
14285;Mon, Mar 13, 2017;10:30p;Orlando Magic;115;Sacramento Kings;120;Box Score;;17,608;;[2017, 3]
14286;Tue, Mar 14, 2017;7:00p;Detroit Pistons;96;Cleveland Cavaliers;128;Box Score;;20,562;;[2017, 3]
14287;Tue, Mar 14, 2017;7:30p;Oklahoma City Thunder;122;Brooklyn Nets;104;Box Score;;13,911;;[2017, 3]
14288;Tue, Mar 14, 2017;7:30p;Indiana Pacers;81;New York Knicks;87;Box Score;;18,261;;[2017, 3]
14289;Tue, Mar 14, 2017;8:00p;Portland Trail Blazers;77;New Orleans Pelicans;100;Box Score;;15,53;;[2017, 3]
14290;Tue, Mar 14, 2017;10:30p;Philadelphia 76ers;104;Golden State Warriors;106;Box Score;;19,596;;[2017, 3]
14291;Wed, Mar 15, 2017;7:00p;Charlotte Hornets;77;Indiana Pacers;98;Box Score;;14,169;;[2017, 3]
14292;Wed, Mar 15, 2017;7:00p;Dallas Mavericks;112;Washington Wizards;107;Box Score;;17,844;;[2017, 3]
14293;Wed, Mar 15, 2017;7:30p;Minnesota Timberwolves;104;Boston Celtics;117;Box Score;;18,624;;[2017, 3]
14294;Wed, Mar 15, 2017;7:30p;Utah Jazz;97;Detroit Pistons;83;Box Score;;14,033;;[2017, 3]
14295;Wed, Mar 15, 2017;7:30p;New Orleans Pelicans;112;Miami Heat;120;Box Score;;19,678;;[2017, 3]
14296;Wed, Mar 15, 2017;8:00p;Memphis Grizzlies;98;Chicago Bulls;91;Box Score;;21,583;;[2017, 3]
14297;Wed, Mar 15, 2017;8:00p;Los Angeles Lakers;100;Houston Rockets;139;Box Score;;18,055;;[2017, 3]
14298;Wed, Mar 15, 2017;8:00p;Portland Trail Blazers;110;San Antonio Spurs;106;Box Score;;18,418;;[2017, 3]
14299;Wed, Mar 15, 2017;10:00p;Sacramento Kings;107;Phoenix Suns;101;Box Score;;17,196;;[2017, 3]
14300;Wed, Mar 15, 2017;10:30p;Milwaukee Bucks;97;LA Clippers;96;Box Score;;19,06;;[2017, 3]
14301;Thu, Mar 16, 2017;7:00p;Utah Jazz;83;Cleveland Cavaliers;91;Box Score;;20,562;;[2017, 3]
14302;Thu, Mar 16, 2017;7:00p;Oklahoma City Thunder;123;Toronto Raptors;102;Box Score;;19,8;;[2017, 3]
14303;Thu, Mar 16, 2017;7:30p;Memphis Grizzlies;103;Atlanta Hawks;91;Box Score;;17,063;;[2017, 3]
14304;Thu, Mar 16, 2017;7:30p;Brooklyn Nets;121;New York Knicks;110;Box Score;;19,812;;[2017, 3]
14305;Thu, Mar 16, 2017;9:00p;LA Clippers;114;Denver Nuggets;129;Box Score;;14,179;;[2017, 3]
14306;Thu, Mar 16, 2017;10:30p;Orlando Magic;92;Golden State Warriors;122;Box Score;;19,596;;[2017, 3]
14307;Fri, Mar 17, 2017;7:00p;Dallas Mavericks;74;Philadelphia 76ers;116;Box Score;;17,642;;[2017, 3]
14308;Fri, Mar 17, 2017;7:00p;Chicago Bulls;107;Washington Wizards;112;Box Score;;20,356;;[2017, 3]
14309;Fri, Mar 17, 2017;7:30p;Boston Celtics;98;Brooklyn Nets;95;Box Score;;17,732;;[2017, 3]
14310;Fri, Mar 17, 2017;7:30p;Toronto Raptors;87;Detroit Pistons;75;Box Score;;16,541;;[2017, 3]
14311;Fri, Mar 17, 2017;8:00p;Minnesota Timberwolves;105;Miami Heat;123;Box Score;;19,6;;[2017, 3]
14312;Fri, Mar 17, 2017;8:00p;Houston Rockets;112;New Orleans Pelicans;128;Box Score;;17,972;;[2017, 3]
14313;Fri, Mar 17, 2017;10:00p;Orlando Magic;109;Phoenix Suns;103;Box Score;;16,88;;[2017, 3]
14314;Fri, Mar 17, 2017;10:30p;Milwaukee Bucks;107;Los Angeles Lakers;103;Box Score;;18,997;;[2017, 3]
14315;Sat, Mar 18, 2017;3:00p;Sacramento Kings;94;Oklahoma City Thunder;110;Box Score;;18,203;;[2017, 3]
14316;Sat, Mar 18, 2017;6:00p;Portland Trail Blazers;113;Atlanta Hawks;97;Box Score;;16,543;;[2017, 3]
14317;Sat, Mar 18, 2017;7:00p;Washington Wizards;93;Charlotte Hornets;98;Box Score;;19,361;;[2017, 3]
14318;Sat, Mar 18, 2017;8:30p;Cleveland Cavaliers;78;LA Clippers;108;Box Score;;19,379;;[2017, 3]
14319;Sat, Mar 18, 2017;9:00p;Utah Jazz;86;Chicago Bulls;95;Box Score;;21,953;;[2017, 3]
14320;Sat, Mar 18, 2017;9:00p;San Antonio Spurs;96;Memphis Grizzlies;104;Box Score;;18,119;;[2017, 3]
14321;Sat, Mar 18, 2017;9:30p;Houston Rockets;109;Denver Nuggets;105;Box Score;;17,512;;[2017, 3]
14322;Sat, Mar 18, 2017;10:30p;Milwaukee Bucks;92;Golden State Warriors;117;Box Score;;19,596;;[2017, 3]
14323;Sun, Mar 19, 2017;12:00p;Dallas Mavericks;111;Brooklyn Nets;104;Box Score;;14,045;;[2017, 3]
14324;Sun, Mar 19, 2017;1:00p;Boston Celtics;99;Philadelphia 76ers;105;Box Score;;19,446;;[2017, 3]
14325;Sun, Mar 19, 2017;4:30p;Phoenix Suns;95;Detroit Pistons;112;Box Score;;19,588;;[2017, 3]
14326;Sun, Mar 19, 2017;6:00p;Portland Trail Blazers;115;Miami Heat;104;Box Score;;19,6;;[2017, 3]
14327;Sun, Mar 19, 2017;6:00p;Minnesota Timberwolves;109;New Orleans Pelicans;123;Box Score;;16,111;;[2017, 3]
14328;Sun, Mar 19, 2017;6:00p;Indiana Pacers;91;Toronto Raptors;116;Box Score;;19,8;;[2017, 3]
14329;Sun, Mar 19, 2017;7:00p;Sacramento Kings;102;San Antonio Spurs;118;Box Score;;18,418;;[2017, 3]
14330;Sun, Mar 19, 2017;9:30p;Cleveland Cavaliers;125;Los Angeles Lakers;120;Box Score;;18,997;;[2017, 3]
14331;Mon, Mar 20, 2017;7:00p;Atlanta Hawks;90;Charlotte Hornets;105;Box Score;;14,278;;[2017, 3]
14332;Mon, Mar 20, 2017;7:00p;Utah Jazz;100;Indiana Pacers;107;Box Score;;15,458;;[2017, 3]
14333;Mon, Mar 20, 2017;7:00p;Philadelphia 76ers;109;Orlando Magic;112;Box Score;OT;16,236;;[2017, 3]
14334;Mon, Mar 20, 2017;7:30p;Washington Wizards;102;Boston Celtics;110;Box Score;;18,624;;[2017, 3]
14335;Mon, Mar 20, 2017;8:00p;Denver Nuggets;124;Houston Rockets;125;Box Score;;16,08;;[2017, 3]
14336;Mon, Mar 20, 2017;8:00p;Golden State Warriors;111;Oklahoma City Thunder;95;Box Score;;18,203;;[2017, 3]
14337;Mon, Mar 20, 2017;10:30p;New York Knicks;105;LA Clippers;114;Box Score;;19,06;;[2017, 3]
14338;Tue, Mar 21, 2017;7:00p;Chicago Bulls;120;Toronto Raptors;122;Box Score;OT;19,8;;[2017, 3]
14339;Tue, Mar 21, 2017;7:30p;Detroit Pistons;96;Brooklyn Nets;98;Box Score;;14,343;;[2017, 3]
14340;Tue, Mar 21, 2017;7:30p;Phoenix Suns;97;Miami Heat;112;Box Score;;19,6;;[2017, 3]
14341;Tue, Mar 21, 2017;8:00p;Memphis Grizzlies;82;New Orleans Pelicans;95;Box Score;;15,973;;[2017, 3]
14342;Tue, Mar 21, 2017;8:30p;Golden State Warriors;112;Dallas Mavericks;87;Box Score;;20,453;;[2017, 3]
14343;Tue, Mar 21, 2017;9:30p;San Antonio Spurs;100;Minnesota Timberwolves;93;Box Score;;13,742;;[2017, 3]
14344;Tue, Mar 21, 2017;10:00p;Milwaukee Bucks;93;Portland Trail Blazers;90;Box Score;;19,525;;[2017, 3]
14345;Tue, Mar 21, 2017;10:30p;LA Clippers;133;Los Angeles Lakers;109;Box Score;;18,724;;[2017, 3]
14346;Wed, Mar 22, 2017;7:00p;Charlotte Hornets;109;Orlando Magic;102;Box Score;;16,034;;[2017, 3]
14347;Wed, Mar 22, 2017;7:30p;Indiana Pacers;100;Boston Celtics;109;Box Score;;18,624;;[2017, 3]
14348;Wed, Mar 22, 2017;8:00p;Detroit Pistons;95;Chicago Bulls;117;Box Score;;21,503;;[2017, 3]
14349;Wed, Mar 22, 2017;8:00p;Philadelphia 76ers;97;Oklahoma City Thunder;122;Box Score;;18,203;;[2017, 3]
14350;Wed, Mar 22, 2017;8:00p;Atlanta Hawks;100;Washington Wizards;104;Box Score;;18,137;;[2017, 3]
14351;Wed, Mar 22, 2017;9:00p;Cleveland Cavaliers;113;Denver Nuggets;126;Box Score;;19,718;;[2017, 3]
14352;Wed, Mar 22, 2017;10:30p;Milwaukee Bucks;116;Sacramento Kings;98;Box Score;;17,608;;[2017, 3]
14353;Wed, Mar 22, 2017;10:30p;New York Knicks;101;Utah Jazz;108;Box Score;;19,911;;[2017, 3]
14354;Thu, Mar 23, 2017;7:30p;Phoenix Suns;98;Brooklyn Nets;126;Box Score;;15,141;;[2017, 3]
14355;Thu, Mar 23, 2017;7:30p;Toronto Raptors;101;Miami Heat;84;Box Score;;19,745;;[2017, 3]
14356;Thu, Mar 23, 2017;8:30p;LA Clippers;95;Dallas Mavericks;97;Box Score;;19,703;;[2017, 3]
14357;Thu, Mar 23, 2017;8:30p;Memphis Grizzlies;90;San Antonio Spurs;97;Box Score;;18,418;;[2017, 3]
14358;Thu, Mar 23, 2017;10:00p;New York Knicks;95;Portland Trail Blazers;110;Box Score;;19,02;;[2017, 3]
14359;Fri, Mar 24, 2017;7:00p;Cleveland Cavaliers;112;Charlotte Hornets;105;Box Score;;19,511;;[2017, 3]
14360;Fri, Mar 24, 2017;7:00p;Denver Nuggets;125;Indiana Pacers;117;Box Score;;17,923;;[2017, 3]
14361;Fri, Mar 24, 2017;7:00p;Detroit Pistons;87;Orlando Magic;115;Box Score;;18,076;;[2017, 3]
14362;Fri, Mar 24, 2017;7:00p;Brooklyn Nets;108;Washington Wizards;129;Box Score;;19,616;;[2017, 3]
14363;Fri, Mar 24, 2017;7:30p;Phoenix Suns;120;Boston Celtics;130;Box Score;;18,624;;[2017, 3]
14364;Fri, Mar 24, 2017;8:00p;Philadelphia 76ers;117;Chicago Bulls;107;Box Score;;21,558;;[2017, 3]
14365;Fri, Mar 24, 2017;8:00p;New Orleans Pelicans;107;Houston Rockets;117;Box Score;;18,055;;[2017, 3]
14366;Fri, Mar 24, 2017;8:00p;Atlanta Hawks;97;Milwaukee Bucks;100;Box Score;;16,786;;[2017, 3]
14367;Fri, Mar 24, 2017;10:30p;Sacramento Kings;100;Golden State Warriors;114;Box Score;;19,596;;[2017, 3]
14368;Fri, Mar 24, 2017;10:30p;Minnesota Timberwolves;119;Los Angeles Lakers;130;Box Score;OT;18,997;;[2017, 3]
14369;Sat, Mar 25, 2017;3:30p;Utah Jazz;95;LA Clippers;108;Box Score;;19,06;;[2017, 3]
14370;Sat, Mar 25, 2017;7:30p;Washington Wizards;127;Cleveland Cavaliers;115;Box Score;;20,562;;[2017, 3]
14371;Sat, Mar 25, 2017;8:30p;Toronto Raptors;94;Dallas Mavericks;86;Box Score;;19,934;;[2017, 3]
14372;Sat, Mar 25, 2017;8:30p;New York Knicks;98;San Antonio Spurs;106;Box Score;;18,418;;[2017, 3]
14373;Sat, Mar 25, 2017;10:00p;Minnesota Timberwolves;100;Portland Trail Blazers;112;Box Score;;19,58;;[2017, 3]
14374;Sun, Mar 26, 2017;1:00p;Brooklyn Nets;107;Atlanta Hawks;92;Box Score;;15,921;;[2017, 3]
14375;Sun, Mar 26, 2017;1:00p;Phoenix Suns;106;Charlotte Hornets;120;Box Score;;17,292;;[2017, 3]
14376;Sun, Mar 26, 2017;3:30p;Oklahoma City Thunder;125;Houston Rockets;137;Box Score;;18,055;;[2017, 3]
14377;Sun, Mar 26, 2017;3:30p;Sacramento Kings;98;LA Clippers;97;Box Score;;19,06;;[2017, 3]
14378;Sun, Mar 26, 2017;3:30p;Chicago Bulls;109;Milwaukee Bucks;94;Box Score;;17,669;;[2017, 3]
14379;Sun, Mar 26, 2017;6:00p;Miami Heat;108;Boston Celtics;112;Box Score;;18,624;;[2017, 3]
14380;Sun, Mar 26, 2017;6:00p;Philadelphia 76ers;94;Indiana Pacers;107;Box Score;;16,467;;[2017, 3]
14381;Sun, Mar 26, 2017;8:00p;New Orleans Pelicans;115;Denver Nuggets;90;Box Score;;19,85;;[2017, 3]
14382;Sun, Mar 26, 2017;8:00p;Memphis Grizzlies;94;Golden State Warriors;106;Box Score;;19,596;;[2017, 3]
14383;Sun, Mar 26, 2017;9:30p;Portland Trail Blazers;97;Los Angeles Lakers;81;Box Score;;18,698;;[2017, 3]
14384;Mon, Mar 27, 2017;7:30p;Detroit Pistons;95;New York Knicks;109;Box Score;;19,812;;[2017, 3]
14385;Mon, Mar 27, 2017;7:30p;Orlando Magic;112;Toronto Raptors;131;Box Score;;19,8;;[2017, 3]
14386;Mon, Mar 27, 2017;8:00p;Cleveland Cavaliers;74;San Antonio Spurs;103;Box Score;;18,418;;[2017, 3]
14387;Mon, Mar 27, 2017;8:30p;Oklahoma City Thunder;92;Dallas Mavericks;91;Box Score;;19,97;;[2017, 3]
14388;Mon, Mar 27, 2017;10:30p;Memphis Grizzlies;90;Sacramento Kings;91;Box Score;;17,608;;[2017, 3]
14389;Mon, Mar 27, 2017;10:30p;New Orleans Pelicans;100;Utah Jazz;108;Box Score;;18,924;;[2017, 3]
14390;Tue, Mar 28, 2017;7:00p;Milwaukee Bucks;118;Charlotte Hornets;108;Box Score;;16,505;;[2017, 3]
14391;Tue, Mar 28, 2017;7:00p;Minnesota Timberwolves;115;Indiana Pacers;114;Box Score;;17,534;;[2017, 3]
14392;Tue, Mar 28, 2017;7:30p;Phoenix Suns;91;Atlanta Hawks;95;Box Score;;13,412;;[2017, 3]
14393;Tue, Mar 28, 2017;7:30p;Philadelphia 76ers;106;Brooklyn Nets;101;Box Score;;15,471;;[2017, 3]
14394;Tue, Mar 28, 2017;7:30p;Miami Heat;97;Detroit Pistons;96;Box Score;;17,16;;[2017, 3]
14395;Tue, Mar 28, 2017;8:00p;Golden State Warriors;113;Houston Rockets;106;Box Score;;18,055;;[2017, 3]
14396;Tue, Mar 28, 2017;10:00p;Denver Nuggets;113;Portland Trail Blazers;122;Box Score;;20,003;;[2017, 3]
14397;Tue, Mar 28, 2017;10:30p;Washington Wizards;119;Los Angeles Lakers;108;Box Score;;18,997;;[2017, 3]
14398;Wed, Mar 29, 2017;7:00p;Oklahoma City Thunder;114;Orlando Magic;106;Box Score;OT;18,408;;[2017, 3]
14399;Wed, Mar 29, 2017;7:00p;Atlanta Hawks;99;Philadelphia 76ers;92;Box Score;;15,212;;[2017, 3]
14400;Wed, Mar 29, 2017;7:30p;Milwaukee Bucks;103;Boston Celtics;100;Box Score;;18,624;;[2017, 3]
14401;Wed, Mar 29, 2017;7:30p;Miami Heat;105;New York Knicks;88;Box Score;;19,812;;[2017, 3]
